Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Standardized Purchase Amount (USD),Year,Month,Weekday,Item Purchased Encoded,Payment Method Encoded
3980,Sunglasses,175.0,2022-10-04,2.6,Cash,1.3626095383253805,2022,10,1,38,0
3986,Leggings,46.0,2023-09-25,2.2,Cash,-1.2172101110447109,2023,9,0,20,0
3982,Gloves,116.0,2022-11-08,4.3,Cash,0.18269202427239298,2022,11,1,12,0
4095,Sun Hat,74.0,2023-01-03,4.7,Credit Card,-0.6572492569178694,2023,1,1,37,1
4000,Jacket,119.0,2023-09-17,3.9,Cash,0.24268783007169742,2023,9,6,16,0
4030,Pajamas,119.0,2023-05-20,3.2,Credit Card,0.24268783007169742,2023,5,5,24,1
3993,Cardigan,23.0,2023-05-13,1.7,Cash,-1.677177955506045,2023,5,5,7,0
4003,Loafers,150.0,2023-09-24,2.3,Cash,0.8626444899978434,2023,9,6,21,0
4022,Scarf,150.0,2022-12-24,2.9,Credit Card,0.8626444899978434,2022,12,5,31,1
3979,Flannel Shirt,107.0,2022-12-11,1.2,Credit Card,0.0027046068744796137,2022,12,6,10,1
3996,Scarf,74.0,2023-01-08,1.2,Cash,-0.6572492569178694,2023,1,6,31,0
4035,Skirt,116.0,2023-07-31,1.2,Cash,0.18269202427239298,2023,7,0,33,0
4061,Sun Hat,134.0,2023-06-30,2.0,Credit Card,0.5426668590682197,2023,6,4,37,1
4000,Sneakers,101.0,2023-09-27,1.8,Cash,-0.11728700472412928,2023,9,2,35,0
3972,Romper,107.0,2023-03-06,2.4,Credit Card,0.0027046068744796137,2023,3,0,29,1
4114,Loafers,35.0,2023-06-13,2.0,Credit Card,-1.4371947323088272,2023,6,1,21,1
4040,Wallet,27.0,2023-03-04,3.8,Credit Card,-1.5971835477736391,2023,3,5,49,1
4003,Jacket,91.0,2022-12-29,1.9,Cash,-0.3172730240551441,2022,12,3,16,0
3963,Sunglasses,94.0,2023-08-24,1.4,Cash,-0.25727721825583966,2023,8,3,38,0
3971,Backpack,88.0,2022-12-23,3.0636363636363635,Credit Card,-0.3772688298544486,2022,12,4,0,1
4033,Tie,49.0,2023-03-25,3.1,Cash,-1.1572143052454065,2023,3,5,43,0
4056,Umbrella,103.0,2023-04-23,4.1,Credit Card,-0.07728980085792632,2023,4,6,47,1
3982,Tunic,119.0,2023-05-26,3.4,Credit Card,0.24268783007169742,2023,5,4,46,1
4038,Belt,94.0,2023-06-17,3.4,Cash,-0.25727721825583966,2023,6,5,1,0
3993,Leggings,66.0,2023-09-23,1.8,Cash,-0.8172380723826812,2023,9,5,20,0
4062,Leggings,174.0,2023-06-10,2.6,Cash,1.3426109363922791,2023,6,5,20,0
4039,Socks,102.0,2022-11-03,1.9,Credit Card,-0.09728840279102781,2022,11,3,36,1
4023,Socks,86.0,2023-06-21,4.4,Cash,-0.4172660337206515,2023,6,2,36,0
4053,Sweater,132.0,2023-06-15,4.8,Credit Card,0.5026696552020167,2023,6,3,39,1
3987,Kimono,101.0,2023-06-28,3.4,Cash,-0.11728700472412928,2023,6,2,19,0
3970,Kimono,134.0,2022-12-13,4.0,Credit Card,0.5426668590682197,2022,12,1,19,1
4008,Dress,54.0,2022-12-06,2.6,Credit Card,-1.057221295579899,2022,12,1,9,1
4018,Sneakers,30.0,2023-01-14,3.0,Cash,-1.5371877419743347,2023,1,5,35,0
4109,Tie,45.0,2023-05-20,3.2,Cash,-1.2372087129778124,2023,5,5,43,0
4107,Shorts,60.0,2023-06-28,4.6,Cash,-0.9372296839812901,2023,6,2,32,0
4017,Shorts,170.0,2023-08-27,2.9111111111111114,Credit Card,1.2626165286598732,2023,8,6,32,1
4083,Bowtie,100.0,2023-07-08,4.3,Cash,-0.13728560665723077,2023,7,5,5,0
4087,Coat,117.5,2023-08-30,1.1,Credit Card,0.21268992717204518,2023,8,2,8,1
4086,Loafers,127.0,2023-06-06,4.1,Credit Card,0.4026766455365093,2023,6,1,21,1
4055,Leggings,17.0,2022-10-31,1.5,Credit Card,-1.797169567104654,2022,10,0,20,1
3986,Slippers,158.0,2023-03-19,4.7,Cash,1.0226333054626553,2023,3,6,34,0
4025,Pajamas,161.0,2023-09-03,2.5,Cash,1.0826291112619597,2023,9,6,24,0
3972,Boots,19.0,2023-07-08,3.8,Credit Card,-1.757172363238451,2023,7,5,4,1
4038,Sunglasses,149.0,2023-02-27,2.1,Cash,0.8426458880647419,2023,2,0,38,0
4075,Jeans,148.0,2022-11-05,1.5,Cash,0.8226472861316404,2022,11,5,17,0
4098,Cardigan,48.0,2023-04-18,2.7,Cash,-1.177212907178508,2023,4,1,7,0
4061,Jeans,67.0,2023-06-26,3.2634615384615384,Cash,-0.7972394704495798,2023,6,0,17,0
3973,Backpack,160.0,2022-10-27,1.9,Credit Card,1.0626305093288582,2022,10,3,0,1
4080,Sunglasses,84.0,2023-04-16,4.2,Cash,-0.4572632375868545,2023,4,6,38,0
3964,T-shirt,107.0,2023-09-24,1.2,Credit Card,0.0027046068744796137,2023,9,6,41,1
4061,Overalls,33.0,2022-11-10,1.3,Credit Card,-1.47719193617503,2022,11,3,23,1
4119,Cardigan,138.0,2023-01-12,3.1,Credit Card,0.6226612668006256,2023,1,3,7,1
4016,Blouse,135.0,2023-09-24,2.1,Credit Card,0.5626654610013212,2023,9,6,3,1
3961,Vest,167.0,2023-02-09,1.9,Credit Card,1.2026207228605685,2023,2,3,48,1
4025,Dress,141.0,2023-07-23,2.9,Cash,0.68265707259993,2023,7,6,9,0
4098,Polo Shirt,104.0,2023-08-26,3.3,Credit Card,-0.057291198924824836,2023,8,5,26,1
4107,Flannel Shirt,107.0,2023-04-09,2.6,Credit Card,0.0027046068744796137,2023,4,6,10,1
3982,Dress,154.0,2023-04-25,3.9,Cash,0.9426388977302493,2023,4,1,9,0
4020,Trousers,47.0,2023-03-07,3.4,Credit Card,-1.1972115091116093,2023,3,1,45,1
4099,Backpack,133.0,2023-05-29,1.3,Cash,0.5226682571351182,2023,5,0,0,0
3989,Jeans,20.0,2023-07-23,2.3,Cash,-1.7371737613053495,2023,7,6,17,0
4034,Jacket,134.0,2023-08-04,1.4,Credit Card,0.5426668590682197,2023,8,4,16,1
4102,Onesie,77.0,2023-07-03,3.8,Cash,-0.5972534511185649,2023,7,0,22,0
4061,Skirt,20.0,2023-02-17,2.2,Credit Card,-1.7371737613053495,2023,2,4,33,1
4071,Tie,142.0,2023-04-20,2.6,Credit Card,0.7026556745330316,2023,4,3,43,1
3978,Camisole,102.0,2022-10-14,4.3,Cash,-0.09728840279102781,2022,10,4,6,0
4119,Blazer,126.0,2023-09-14,4.1,Cash,0.3826780436034078,2023,9,3,2,0
4085,Sneakers,20.0,2023-03-17,3.0,Cash,-1.7371737613053495,2023,3,4,35,0
4009,Leggings,92.0,2023-06-22,2.7,Cash,-0.29727442212204264,2023,6,3,20,0
3993,Tunic,124.0,2023-05-09,1.2,Credit Card,0.3426808397372048,2023,5,1,46,1
4052,Raincoat,172.0,2023-09-18,1.5,Credit Card,1.302613732526076,2023,9,0,28,1
4095,Vest,199.0,2023-05-17,4.1,Cash,1.8425759847198162,2023,5,2,48,0
4000,Hoodie,149.0,2023-08-17,2.982608695652174,Credit Card,0.8426458880647419,2023,8,3,15,1
4019,Sun Hat,106.0,2023-02-16,3.493333333333333,Credit Card,-0.01729399505862187,2023,2,3,37,1
4094,Jumpsuit,103.0,2023-07-19,5.0,Cash,-0.07728980085792632,2023,7,2,18,0
4065,Leggings,29.0,2023-04-18,1.8,Credit Card,-1.557186343907436,2023,4,1,20,1
4099,Kimono,106.0,2023-01-08,4.5,Cash,-0.01729399505862187,2023,1,6,19,0
4072,Flip-Flops,67.0,2023-09-14,3.302127659574468,Cash,-0.7972394704495798,2023,9,3,11,0
3967,Sweater,100.0,2023-07-06,1.1,Cash,-0.13728560665723077,2023,7,3,39,0
3957,Vest,98.0,2023-02-02,2.8,Cash,-0.17728281052343375,2023,2,3,48,0
4075,Blazer,133.0,2022-10-03,4.0,Credit Card,0.5226682571351182,2022,10,0,2,1
4115,Tank Top,11.0,2023-08-15,3.1837837837837837,Credit Card,-1.9171611787032627,2023,8,1,42,1
4031,Overalls,45.0,2023-05-17,1.9,Credit Card,-1.2372087129778124,2023,5,2,23,1
3999,Kimono,68.0,2022-12-19,2.4,Cash,-0.7772408685164782,2022,12,0,19,0
3957,Backpack,120.0,2023-01-13,3.0,Cash,0.2626864320047989,2023,1,4,0,0
3972,Shorts,64.0,2023-04-22,3.3,Cash,-0.8572352762488842,2023,4,5,32,0
4080,Swimsuit,122.0,2022-12-02,4.4,Cash,0.3026836358710019,2022,12,4,40,0
4026,Flip-Flops,127.0,2022-10-27,3.2,Cash,0.4026766455365093,2022,10,3,11,0
4110,Skirt,40.0,2023-07-07,3.5,Credit Card,-1.3372017226433197,2023,7,4,33,1
4021,Jeans,116.0,2022-11-01,4.3,Credit Card,0.18269202427239298,2022,11,1,17,1
4054,Gloves,194.0,2023-07-22,4.9,Cash,1.7425829750543087,2023,7,5,12,0
4046,Sweater,121.0,2022-12-13,2.2,Cash,0.2826850339379004,2022,12,1,39,0
4118,T-shirt,132.0,2023-05-03,4.2,Credit Card,0.5026696552020167,2023,5,2,41,1
4011,Blouse,51.0,2022-11-13,4.1,Cash,-1.1172171013792034,2022,11,6,3,0
4106,Skirt,115.0,2023-04-16,1.9,Credit Card,0.1626934223392915,2023,4,6,33,1
4087,Leggings,96.0,2023-04-25,4.7,Cash,-0.2172800143896367,2023,4,1,20,0
4029,Tank Top,88.5,2022-12-08,3.1,Cash,-0.3672695288878978,2022,12,3,42,0
3968,Camisole,51.0,2022-10-05,1.8,Credit Card,-1.1172171013792034,2022,10,2,6,1
3998,Belt,94.0,2022-11-21,3.5,Credit Card,-0.25727721825583966,2022,11,0,1,1
4093,Gloves,156.0,2023-05-04,1.4,Cash,0.9826361015964523,2023,5,3,12,0
4101,Coat,117.5,2023-03-16,3.8,Credit Card,0.21268992717204518,2023,3,3,8,1
3974,Hoodie,112.5,2023-04-02,2.982608695652174,Credit Card,0.11269691750653778,2023,4,6,15,1
4033,Socks,142.0,2023-03-14,3.0,Cash,0.7026556745330316,2023,3,1,36,0
3979,Camisole,163.0,2023-05-20,3.3,Cash,1.1226263151281628,2023,5,5,6,0
4058,Swimsuit,173.0,2023-09-17,3.0919354838709676,Credit Card,1.3226123344591776,2023,9,6,40,1
3988,Polo Shirt,104.0,2023-06-18,3.3,Credit Card,-0.057291198924824836,2023,6,6,26,1
3992,T-shirt,179.0,2023-04-28,3.9,Cash,1.4426039460577864,2023,4,4,41,0
4099,Tank Top,31.0,2023-02-21,2.0,Credit Card,-1.5171891400412332,2023,2,1,42,1
4028,Sweater,165.0,2023-03-20,2.6,Credit Card,1.1626235189943657,2023,3,0,39,1
4067,Sandals,133.0,2023-06-14,3.3,Cash,0.5226682571351182,2023,6,2,30,0
4010,Dress,96.5,2023-09-07,2.7,Credit Card,-0.20728071342308596,2023,9,3,9,1
4113,Shorts,163.0,2023-06-26,4.2,Cash,1.1226263151281628,2023,6,0,32,0
4086,Sweater,121.0,2023-04-24,3.6,Cash,0.2826850339379004,2023,4,0,39,0
4038,Blazer,56.0,2023-03-16,3.6,Cash,-1.017224091713696,2023,3,3,2,0
4044,Jacket,140.0,2023-03-18,4.0,Credit Card,0.6626584706668286,2023,3,5,16,1
4119,Sandals,195.0,2023-04-03,4.0,Credit Card,1.7625815769874102,2023,4,0,30,1
4023,Trousers,126.0,2023-06-11,1.4,Credit Card,0.3826780436034078,2023,6,6,45,1
4072,Tank Top,27.0,2023-03-31,1.6,Cash,-1.5971835477736391,2023,3,4,42,0
4026,Flip-Flops,108.0,2022-11-22,3.3,Cash,0.022703208807581098,2022,11,1,11,0
4019,Pajamas,119.0,2022-12-29,3.3,Cash,0.24268783007169742,2022,12,3,24,0
4039,Sneakers,121.0,2023-02-09,3.3,Cash,0.2826850339379004,2023,2,3,35,0
4044,Tank Top,139.0,2023-05-30,4.1,Credit Card,0.642659868733727,2023,5,1,42,1
4010,Coat,48.0,2023-05-10,3.3,Cash,-1.177212907178508,2023,5,2,8,0
4074,Blouse,55.0,2023-02-19,4.4,Credit Card,-1.0372226936467976,2023,2,6,3,1
4110,Slippers,167.0,2022-10-04,4.6,Credit Card,1.2026207228605685,2022,10,1,34,1
4041,Overalls,146.0,2022-10-05,4.4,Credit Card,0.7826500822654375,2022,10,2,23,1
3961,Shorts,40.0,2022-10-28,1.9,Credit Card,-1.3372017226433197,2022,10,4,32,1
3991,Blouse,135.0,2023-04-17,4.1,Credit Card,0.5626654610013212,2023,4,0,3,1
4122,Leggings,164.0,2023-06-27,3.3,Cash,1.1426249170612641,2023,6,1,20,0
3957,Pants,10.0,2023-05-18,1.2,Credit Card,-1.9371597806363643,2023,5,3,25,1
4112,Tunic,183.0,2023-03-23,1.1,Cash,1.5225983537901924,2023,3,3,46,0
4078,Slippers,143.0,2023-06-25,1.6,Credit Card,0.722654276466133,2023,6,6,34,1
3958,Tie,21.0,2023-05-02,2.8,Credit Card,-1.717175159372248,2023,5,1,43,1
3959,Handbag,119.0,2023-06-30,4.6,Credit Card,0.24268783007169742,2023,6,4,13,1
4001,Bowtie,133.0,2022-12-08,1.7,Cash,0.5226682571351182,2022,12,3,5,0
4062,Wallet,107.0,2023-02-28,3.2,Credit Card,0.0027046068744796137,2023,2,1,49,1
4099,Shorts,199.0,2023-09-16,1.9,Cash,1.8425759847198162,2023,9,5,32,0
4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash,1.6225913634556999,2022,10,0,10,0
4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card,0.22268922813859593,2023,4,6,10,1
4094,Boots,92.0,2022-11-07,4.6,Credit Card,-0.29727442212204264,2022,11,0,4,1
3977,Sunglasses,69.0,2023-05-02,3.6,Cash,-0.7572422665833768,2023,5,1,38,0
3976,Onesie,31.0,2023-04-15,1.1,Credit Card,-1.5171891400412332,2023,4,5,22,1
4094,Wallet,149.0,2023-03-31,2.1,Credit Card,0.8426458880647419,2023,3,4,49,1
3964,Kimono,58.0,2023-02-09,2.9636363636363634,Credit Card,-0.9772268878474931,2023,2,3,19,1
4070,Sneakers,121.0,2023-03-17,2.6,Credit Card,0.2826850339379004,2023,3,4,35,1
3988,Leggings,11.0,2022-11-25,4.9,Credit Card,-1.9171611787032627,2022,11,4,20,1
4047,Jumpsuit,40.0,2022-12-19,3.3,Cash,-1.3372017226433197,2022,12,0,18,0
4053,Camisole,106.0,2022-12-30,1.1,Cash,-0.01729399505862187,2022,12,4,6,0
4110,Onesie,186.0,2023-02-10,4.1,Cash,1.5825941595894968,2023,2,4,22,0
4048,Gloves,114.0,2023-03-05,4.1,Credit Card,0.14269482040619,2023,3,6,12,1
4056,Hoodie,49.0,2023-02-12,1.6,Credit Card,-1.1572143052454065,2023,2,6,15,1
4002,Sandals,159.0,2022-11-06,1.4,Cash,1.0426319073957568,2022,11,6,30,0
3959,Jumpsuit,147.0,2023-06-21,3.3,Cash,0.802648684198539,2023,6,2,18,0
3988,Cardigan,103.0,2023-07-30,3.5,Credit Card,-0.07728980085792632,2023,7,6,7,1
4075,Romper,184.0,2023-08-11,1.9,Credit Card,1.542596955723294,2023,8,4,29,1
4051,Hoodie,62.0,2023-05-31,4.2,Credit Card,-0.8972324801150872,2023,5,2,15,1
4006,Raincoat,152.0,2023-03-02,3.0,Cash,0.9026416938640464,2023,3,3,28,0
4070,Sun Hat,104.0,2022-10-04,4.5,Cash,-0.057291198924824836,2022,10,1,37,0
3959,Boots,133.0,2022-12-14,4.2,Credit Card,0.5226682571351182,2022,12,2,4,1
4013,Wallet,88.0,2023-01-13,2.3,Credit Card,-0.3772688298544486,2023,1,4,49,1
3962,Backpack,190.0,2023-01-13,1.5,Credit Card,1.6625885673219027,2023,1,4,0,1
4028,Poncho,45.0,2023-06-29,4.1,Cash,-1.2372087129778124,2023,6,3,27,0
4048,Scarf,178.0,2023-04-28,1.6,Cash,1.4226053441246849,2023,4,4,31,0
4006,Tank Top,88.5,2023-07-02,4.1,Credit Card,-0.3672695288878978,2023,7,6,42,1
3980,Jacket,189.0,2023-05-08,2.1,Credit Card,1.6425899653888012,2023,5,0,16,1
4114,Jacket,35.0,2022-10-10,4.4,Credit Card,-1.4371947323088272,2022,10,0,16,1
4117,Kimono,112.0,2023-06-21,1.7,Cash,0.10269761653998703,2023,6,2,19,0
4034,Sweater,150.0,2023-01-29,1.0,Cash,0.8626444899978434,2023,1,6,39,0
4013,Scarf,185.0,2023-03-13,3.1,Credit Card,1.5625955576563955,2023,3,0,31,1
4016,T-shirt,51.0,2023-05-30,4.6,Credit Card,-1.1172171013792034,2023,5,1,41,1
4083,Wallet,172.0,2022-10-23,5.0,Credit Card,1.302613732526076,2022,10,6,49,1
4049,Scarf,123.0,2022-11-03,4.9,Cash,0.3226822378041034,2022,11,3,31,0
3966,Overalls,104.5,2023-05-21,1.8,Cash,-0.0472918979582741,2023,5,6,23,0
4028,Pajamas,119.0,2022-10-12,2.8205479452054796,Credit Card,0.24268783007169742,2022,10,2,24,1
4083,Socks,121.0,2023-02-04,3.4,Cash,0.2826850339379004,2023,2,5,36,0
4112,Kimono,100.0,2023-04-29,4.3,Credit Card,-0.13728560665723077,2023,4,5,19,1
4010,Skirt,104.0,2023-01-09,3.196296296296296,Cash,-0.057291198924824836,2023,1,0,33,0
3958,Trousers,104.0,2022-10-25,2.5,Cash,-0.057291198924824836,2022,10,1,45,0
4007,Scarf,123.0,2023-08-16,3.2032786885245903,Cash,0.3226822378041034,2023,8,2,31,0
4120,Slippers,112.0,2023-03-03,1.3,Credit Card,0.10269761653998703,2023,3,4,34,1
4058,Tunic,143.0,2023-02-16,1.3,Credit Card,0.722654276466133,2023,2,3,46,1
3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card,1.1026277131950613,2022,12,0,10,1
4028,Trench Coat,90.5,2023-01-18,1.7,Cash,-0.32727232502169484,2023,1,2,44,0
4102,Leggings,54.0,2023-06-21,1.8,Credit Card,-1.057221295579899,2023,6,2,20,1
4085,Tunic,122.0,2023-08-27,2.8,Cash,0.3026836358710019,2023,8,6,46,0
4083,Blazer,119.5,2023-04-30,1.6,Cash,0.25268713103824814,2023,4,6,2,0
4000,Romper,142.0,2022-11-02,1.9,Credit Card,0.7026556745330316,2022,11,2,29,1
4098,Overalls,18.0,2022-12-29,1.1,Credit Card,-1.7771709651715524,2022,12,3,23,1
4006,Backpack,140.0,2022-10-25,2.8,Cash,0.6626584706668286,2022,10,1,0,0
4101,Pants,69.0,2023-09-22,1.6,Credit Card,-0.7572422665833768,2023,9,4,25,1
4111,Trench Coat,182.0,2023-03-21,2.8,Cash,1.5025997518570908,2023,3,1,44,0
4101,Skirt,116.0,2022-10-26,2.6,Credit Card,0.18269202427239298,2022,10,2,33,1
4001,Blouse,10.0,2023-07-05,3.7,Credit Card,-1.9371597806363643,2023,7,2,3,1
3973,Gloves,32.0,2023-08-11,2.4,Cash,-1.4971905381081316,2023,8,4,12,0
4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card,0.10269761653998703,2023,7,6,40,1
3989,Pajamas,111.0,2023-01-24,3.9,Credit Card,0.08269901460688554,2023,1,1,24,1
3973,Bowtie,61.0,2022-10-17,4.7,Credit Card,-0.9172310820481886,2022,10,0,5,1
3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card,1.8225773827867147,2023,8,2,11,1
4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card,-1.47719193617503,2023,2,1,44,1
4102,Socks,195.0,2022-11-06,2.6590163934426227,Cash,1.7625815769874102,2022,11,6,36,0
4015,Jumpsuit,159.0,2023-01-18,1.1,Cash,1.0426319073957568,2023,1,2,18,0
4090,Vest,80.0,2023-02-16,3.7,Cash,-0.5372576453192605,2023,2,3,48,0
4027,Socks,59.0,2023-09-09,4.9,Credit Card,-0.9572282859143916,2023,9,5,36,1
4006,Jacket,113.0,2023-07-25,2.8,Cash,0.12269621847308852,2023,7,1,16,0
3962,Sneakers,76.0,2022-10-08,3.0693548387096774,Credit Card,-0.6172520530516664,2022,10,5,35,1
4093,Belt,94.0,2023-07-27,4.7,Credit Card,-0.25727721825583966,2023,7,3,1,1
4114,Coat,153.0,2023-05-11,4.7,Cash,0.9226402957971479,2023,5,3,8,0
4021,Umbrella,105.0,2023-08-24,4.7,Credit Card,-0.037292596991723354,2023,8,3,47,1
4100,Blazer,39.0,2022-11-04,2.9,Credit Card,-1.3572003245764213,2022,11,4,2,1
4073,Sunglasses,75.0,2023-08-08,2.9,Cash,-0.6372506549847679,2023,8,1,38,0
3957,Backpack,157.0,2023-06-02,5.0,Cash,1.0026347035295538,2023,6,4,0,0
4066,Skirt,123.0,2023-08-03,3.7,Credit Card,0.3226822378041034,2023,8,3,33,1
4121,Pants,154.0,2023-06-07,3.0619718309859154,Credit Card,0.9426388977302493,2023,6,2,25,1
3970,Overalls,72.0,2023-07-23,2.5,Credit Card,-0.6972464607840724,2023,7,6,23,1
4039,Skirt,127.0,2023-06-08,2.7,Credit Card,0.4026766455365093,2023,6,3,33,1
4067,Poncho,160.0,2022-12-10,4.9,Credit Card,1.0626305093288582,2022,12,5,27,1
4061,Shorts,133.0,2023-02-18,2.9,Cash,0.5226682571351182,2023,2,5,32,0
4027,Boots,92.0,2023-03-23,4.9,Credit Card,-0.29727442212204264,2023,3,3,4,1
3988,Jeans,131.0,2022-12-19,1.8,Cash,0.48267105326891524,2022,12,0,17,0
4089,Overalls,66.0,2023-07-13,4.6,Cash,-0.8172380723826812,2023,7,3,23,0
4076,Hat,68.0,2023-02-16,2.2,Credit Card,-0.7772408685164782,2023,2,3,14,1
4083,Sneakers,115.0,2022-11-27,3.9,Credit Card,0.1626934223392915,2022,11,6,35,1
4049,Jeans,142.0,2023-01-17,3.3,Cash,0.7026556745330316,2023,1,1,17,0
4089,Onesie,189.0,2023-04-05,3.0,Credit Card,1.6425899653888012,2023,4,2,22,1
3968,Wallet,73.0,2023-04-19,2.2,Cash,-0.6772478588509708,2023,4,2,49,0
4014,Flannel Shirt,112.0,2023-08-10,2.5885245901639347,Credit Card,0.10269761653998703,2023,8,3,10,1
3969,Bowtie,97.0,2023-02-17,2.7,Credit Card,-0.19728141245653522,2023,2,4,5,1
4028,Raincoat,129.0,2023-06-28,1.2,Cash,0.44267384940271226,2023,6,2,28,0
4064,Sandals,131.0,2022-10-08,3.7,Cash,0.48267105326891524,2022,10,5,30,0
4093,Shorts,65.0,2023-03-03,2.6,Cash,-0.8372366743157827,2023,3,4,32,0
4071,Sun Hat,78.0,2023-03-13,4.7,Cash,-0.5772548491854634,2023,3,0,37,0
4037,Hoodie,112.5,2022-10-23,4.0,Credit Card,0.11269691750653778,2022,10,6,15,1
3958,Raincoat,58.0,2023-05-27,3.1,Credit Card,-0.9772268878474931,2023,5,5,28,1
4057,Belt,61.0,2023-01-14,1.3,Credit Card,-0.9172310820481886,2023,1,5,1,1
4006,Scarf,71.0,2023-04-01,3.6,Cash,-0.7172450627171738,2023,4,5,31,0
4042,Pants,62.0,2023-04-13,4.6,Credit Card,-0.8972324801150872,2023,4,3,25,1
3977,Vest,73.0,2023-09-20,4.3,Credit Card,-0.6772478588509708,2023,9,2,48,1
4103,Trench Coat,101.0,2023-06-10,1.8,Cash,-0.11728700472412928,2023,6,5,44,0
3963,Belt,94.0,2023-03-04,4.9,Credit Card,-0.25727721825583966,2023,3,5,1,1
4014,Trench Coat,90.5,2023-06-19,3.2,Credit Card,-0.32727232502169484,2023,6,0,44,1
4065,Trousers,183.0,2022-10-09,3.0,Cash,1.5225983537901924,2022,10,6,45,0
3976,Sweater,136.0,2023-07-22,3.4,Credit Card,0.5826640629344226,2023,7,5,39,1
4020,Bowtie,148.0,2023-03-15,2.7,Cash,0.8226472861316404,2023,3,2,5,0
4007,Sneakers,133.0,2023-06-14,4.5,Credit Card,0.5226682571351182,2023,6,2,35,1
3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card,-0.3372716259882456,2023,8,4,40,1
4041,Skirt,157.0,2023-08-25,1.7,Credit Card,1.0026347035295538,2023,8,4,33,1
4036,Sweater,135.0,2023-01-24,2.3,Cash,0.5626654610013212,2023,1,1,39,0
3973,Backpack,120.0,2023-07-22,3.0636363636363635,Credit Card,0.2626864320047989,2023,7,5,0,1
4117,Pajamas,140.0,2023-02-07,4.0,Credit Card,0.6626584706668286,2023,2,1,24,1
4117,Camisole,66.0,2023-09-13,1.1,Credit Card,-0.8172380723826812,2023,9,2,6,1
3981,Belt,42.0,2022-10-11,3.4,Credit Card,-1.2972045187771168,2022,10,1,1,1
3964,Socks,86.0,2023-03-23,2.7,Credit Card,-0.4172660337206515,2023,3,3,36,1
4079,Cardigan,132.0,2023-07-28,5.0,Cash,0.5026696552020167,2023,7,4,7,0
4067,Socks,18.0,2023-08-19,3.8,Credit Card,-1.7771709651715524,2023,8,5,36,1
3963,Vest,110.0,2023-07-09,4.8,Cash,0.06270041267378407,2023,7,6,48,0
4108,Hat,54.0,2022-10-25,2.6,Credit Card,-1.057221295579899,2022,10,1,14,1
4117,Loafers,40.0,2022-12-12,1.6,Cash,-1.3372017226433197,2022,12,0,21,0
4042,Sneakers,127.0,2023-09-03,2.5,Cash,0.4026766455365093,2023,9,6,35,0
4021,Flannel Shirt,12.0,2023-05-11,2.5885245901639347,Credit Card,-1.8971625767701614,2023,5,3,10,1
4020,Loafers,127.0,2022-10-02,1.3,Credit Card,0.4026766455365093,2022,10,6,21,1
3984,Kimono,158.0,2022-12-27,1.7,Credit Card,1.0226333054626553,2022,12,1,19,1
4078,Flannel Shirt,107.0,2023-08-13,2.3,Credit Card,0.0027046068744796137,2023,8,6,10,1
4018,Belt,76.0,2023-02-07,5.0,Cash,-0.6172520530516664,2023,2,1,1,0
4044,Skirt,116.0,2023-02-17,3.6,Cash,0.18269202427239298,2023,2,4,33,0
3970,Umbrella,78.0,2022-12-16,3.1303030303030304,Cash,-0.5772548491854634,2022,12,4,47,0
4042,Sweater,166.0,2023-08-31,5.0,Cash,1.1826221209274672,2023,8,3,39,0
4090,Backpack,57.0,2022-10-24,3.7,Credit Card,-0.9972254897805946,2022,10,0,0,1
4017,Boots,63.0,2023-01-29,1.6,Cash,-0.8772338781819857,2023,1,6,4,0
3975,Shorts,105.0,2022-11-17,2.9111111111111114,Credit Card,-0.037292596991723354,2022,11,3,32,1
4110,Gloves,112.0,2023-04-01,4.7,Credit Card,0.10269761653998703,2023,4,5,12,1
4115,Shorts,56.0,2023-06-30,2.9111111111111114,Credit Card,-1.017224091713696,2023,6,4,32,1
4069,Sweater,157.0,2023-08-05,2.3,Cash,1.0026347035295538,2023,8,5,39,0
3981,Dress,35.0,2022-12-12,2.8,Credit Card,-1.4371947323088272,2022,12,0,9,1
4117,Sunglasses,70.0,2023-03-21,1.2,Cash,-0.7372436646502752,2023,3,1,38,0
4071,Sneakers,107.0,2023-06-25,4.1,Cash,0.0027046068744796137,2023,6,6,35,0
4105,Boots,92.0,2023-02-22,2.7,Cash,-0.29727442212204264,2023,2,2,4,0
3988,Jacket,199.0,2023-08-10,2.2,Credit Card,1.8425759847198162,2023,8,3,16,1
3978,Polo Shirt,104.0,2022-10-10,1.1,Cash,-0.057291198924824836,2022,10,0,26,0
3972,Skirt,55.0,2023-05-29,4.6,Credit Card,-1.0372226936467976,2023,5,0,33,1
3965,Sneakers,44.0,2023-01-07,3.0693548387096774,Credit Card,-1.257207314910914,2023,1,5,35,1
4053,Gloves,171.0,2023-03-10,1.1,Credit Card,1.2826151305929745,2023,3,4,12,1
4037,Flip-Flops,194.0,2022-12-19,3.9,Cash,1.7425829750543087,2022,12,0,11,0
